smiles,herg,MW,LogP,HBA,HBD
COC(=O)C(CCCN(C)CCCc1nc2ccccc2[nH]1)(c1ccc(Br)cc1)C(C)C,1,500.4810000000001,5.737000000000005,4,1
CCN1CCN(c2cc3[nH]c(SC(C)(C)C)nc3cc2Cl)[C@H](C)C1,1,366.96200000000016,4.637300000000004,4,1
Cc1ccc(-c2c(C)c(CNC3CCC(F)(F)C3)nn2-c2ncccc2Cl)cn1,0,417.891,4.876940000000005,4,1
Cc1c(CNC2CCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1cccnc1,1,401.34100000000007,5.581720000000005,3,1
Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cccc2n1,1,416.5250000000002,3.2631200000000016,5,0
Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cc(F)cc2n1,1,434.5150000000002,3.4022200000000025,5,0
Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5C)CC3)cccc2n1,1,430.55200000000025,3.653220000000003,5,0
Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cccc2n1,1,444.57900000000024,4.041720000000003,5,0
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CCNC3=O)CC2)nc1,1,447.56400000000036,3.751100000000002,6,3
Cc1nnc(C)n1C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,1,409.57800000000026,3.968040000000003,4,1
Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C(C)C)CC3)cccc2n1,1,444.57900000000024,4.041720000000003,5,0
Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C4CC4)CC3)cccc2n1,1,442.5630000000003,3.795720000000003,5,0
Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5C)CC3)cc(F)cc2n1,1,448.54200000000026,3.792320000000003,5,0
Cc1nnc(C(C)C)n1C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,1,437.6320000000003,4.783020000000004,4,1
c1ccc2cc(CO[C@@H]3CCNC3)ccc2c1,0,227.30699999999996,2.718300000000001,2,1
N#Cc1ccc2cc(CO[C@H]3CCNC3)ccc2c1,1,252.31699999999998,2.5899800000000006,3,1
Fc1ccc2cc(CO[C@@H]3CCNC3)ccc2c1,0,245.297,2.857400000000001,2,1
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CC2)NCNC3=O)nc1,1,448.5520000000003,2.6605000000000008,7,4
Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5CC4CC4)CC3)cccc2n1,1,456.5900000000003,4.043320000000003,5,0
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CCCC3O)CC2)nc1,1,448.5920000000004,4.776000000000004,6,3
Cn1cc(-c2ccc(N)c(NC(=O)c3ccc(N4CCC5(CCNC5)CC4)nc3)c2)cn1,0,431.54400000000027,2.8965000000000014,6,3
Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cc(F)cc2n1,1,462.56900000000024,4.180820000000003,5,0
CCNC(=O)N1CCC2(CCN(c3ccc(C(=O)Nc4cc(-c5cccs5)ccc4N)cn3)CC2)C1,1,504.66000000000025,4.666400000000003,6,3
CS(=O)(=O)N1CCC2(CCN(c3ccc(C(=O)Nc4cc(-c5cccs5)ccc4N)cn3)CC2)C1,1,511.6730000000003,3.8965000000000023,7,2
COc1cc(-n2ccnc(NCCc3ccccc3)c2=O)ccc1OCCN1CCCC1,1,434.54000000000036,3.370300000000002,6,1
c1ccc2sc(Oc3ccc(CCN4CCCCC4)cc3)nc2c1,1,338.47600000000006,5.117000000000005,4,0
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CC2)CNC3=O)nc1,0,433.5370000000003,3.3610000000000015,6,3
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CC2)CCN(c2ncccn2)C3)nc1,1,511.6550000000004,4.931500000000004,8,2
COc1cc(-n2ccnc(CCCc3ccccc3)c2=O)ccc1OCCN1CCCC1,1,433.55200000000036,3.8910000000000027,5,0
Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,1,416.5250000000002,3.6289200000000026,5,1
O=C1CCCCN1C1CCN(CCOc2ccc(Oc3nc4ccccc4s3)cc2)CC1,1,451.5920000000002,4.944300000000005,6,0
Cc1cccnc1-n1cc(CN2CCC3(CC2)OCc2ccccc23)c(C)n1,0,374.48800000000006,3.9056400000000036,4,0
Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@@H](C)C3)cccc2n1,0,430.5520000000002,3.651620000000002,5,0
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CCN(CC(=O)O)C3)CC2)nc1,1,491.6170000000005,4.021500000000003,7,3
NC(=O)CN1CCC2(CCN(c3ccc(C(=O)Nc4cc(-c5cccs5)ccc4N)cn3)CC2)C1,1,490.63300000000027,3.422200000000001,7,3
Cc1nn(-c2c(Cl)cccc2NS(C)(=O)=O)cc1CN1CCC2(CC1)OCc1ccccc12,0,487.02500000000043,4.227120000000004,5,1
CC(=O)N1CCC2(CCCN(c3ccc(C(=O)Nc4cc(-c5cccs5)ccc4N)cn3)C2)C1,1,475.6180000000003,4.483400000000002,6,2
CC(=O)N1CCCC12CCN(c1ccc(C(=O)Nc3cc(-c4cccs4)ccc3N)cn1)CC2,0,475.6180000000003,4.625900000000002,6,2
CC(=O)N1CCC2(CCN(c3ccc(C(=O)Nc4cc(-c5cccs5)ccc4N)cn3)CC2)C1,1,475.6180000000003,4.483400000000003,6,2
Cc1cccc(C)c1C(=O)N1CCC(N2CC[C@@H](N(Cc3ccccc3)C(=O)C3CC3)C2)CC1,1,459.6340000000003,4.421140000000004,3,0
CC(C)(C)CNc1nc(C#N)nc(N2CCOCC2)c1N,0,290.37100000000004,1.2250799999999997,7,2
Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(N2CCC3(CCNC3)CC2)nc1,1,427.55200000000036,4.163000000000003,5,3
Cc1ccccc1C1CCN(C[C@H]2CCc3cccnc3[C@@H](O)C2)CC1,1,350.50600000000014,4.255520000000003,3,1
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0,494.0130000000003,3.641700000000003,5,3
Cc1ccccc1[C@@H]1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)C[C@H]1CO,0,380.53200000000015,3.473920000000003,4,2
O=C1OCCN1C1CCN(CCOc2ccc(Oc3nc4ccccc4s3)cc2)CC1,1,439.53700000000015,4.384000000000004,7,0
Cc1ccccc1C1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)CC1,1,350.50600000000014,4.255520000000003,3,1
Cn1cnc(-c2ccc(N)c(NC(=O)c3ccc(N4CCC5(CCNC5)CC4)nc3)c2)c1,1,431.54400000000027,2.8965000000000014,6,3
Cc1cccc(C)c1C(=O)N1CCC(N2CCC(N(Cc3ccccc3)C(=O)C3CCC3)CC2)CC1,1,487.6880000000004,5.201340000000005,3,0
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CCN(CC(F)(F)F)C3)CC2)nc1,1,515.6050000000005,5.4992000000000045,6,2
Cc1ccc2c(N3CCN(CCc4ccc5c(c4)OCC(=O)N5C)CC3)cccc2n1,1,416.5250000000002,3.2631200000000016,5,0
CCN1C(=O)COc2c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc21,1,430.5520000000002,3.653220000000002,5,0
Cc1cc(F)ccc1[C@@H]1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)C[C@H]1O,0,384.49500000000006,3.3654200000000016,4,2
O=C(COc1cccc(Cl)c1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1,491.94100000000014,5.309100000000004,3,1
CNCc1cc(C(F)(F)F)ccc1Oc1ccc(C)cc1,0,295.304,4.525520000000003,2,1
CC(=O)N1CCC2(CCN(c3ccc(C(=O)Nc4cc(-c5cccs5)ccc4N)cn3)C2)C1,1,461.59100000000024,4.093300000000002,6,2
CC(=O)N1CC2(CCN(c3ccc(C(=O)Nc4cc(-c5cccs5)ccc4N)cn3)CC2)C1,1,461.59100000000024,4.093300000000002,6,2
CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c(F)c1,1,474.32300000000015,4.919070000000003,4,3
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,1,441.57500000000016,1.9828999999999997,6,2
Nc1ccc(-c2ccccc2F)cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1,1,458.58100000000036,5.045200000000005,4,3
Nc1ccc(-c2cccc(F)c2)cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1,1,458.58100000000036,5.045200000000004,4,3
Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)c1ccc(CN2CCC3(CCNC3)CC2)cc1,1,458.5810000000004,4.902700000000004,4,3
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(C(=O)N2CCC3(CCCN3)CC2)cc1,0,460.6030000000004,4.607800000000004,5,3
Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(C(=O)N2CCC3(CCCN3)CC2)cc1,0,454.5740000000004,4.546300000000004,4,3
Nc1ccc(-c2ccsc2)cc1N,1,190.271,2.5794999999999995,3,2
N=C(c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1)N1CCCCC1,1,496.39800000000025,5.704270000000004,4,3
O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1C[C@@H](F)[C@@H](F)C1,0,366.41600000000005,-0.15249999999999853,6,1
CC(C)CNc1nc(C#N)nc(N2CCNCC2)c1N,0,275.35999999999996,0.407980000000001,7,3
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1,1,446.6200000000004,4.9676000000000045,5,3
CNCc1ccc(Cl)cc1Oc1ccc(C)c(C)c1,1,275.779,4.4685400000000035,2,1
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,1,360.36600000000004,2.5657000000000005,7,1
Cc1nc2cc(F)ccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,1,381.45100000000025,3.6979200000000025,4,0
CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,1,322.4520000000001,3.7001000000000017,2,1
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCNCC1,1,426.5650000000002,2.8586800000000006,7,3
Cc1nc2c(C(F)(F)F)cccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,1,431.45800000000037,4.577620000000003,4,0
Cc1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,1,431.4580000000003,4.577620000000003,4,0
Cc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,1,363.4610000000001,3.5588200000000025,4,0
Cc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCCCCC2)cc1,1,391.5150000000002,4.339020000000004,4,0
CCc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,1,377.4880000000002,3.812800000000003,4,0
CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,0,315.2440000000001,3.339900000000002,2,1
Cc1ncc(-c2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)ncc2F)n1C(C)C,0,453.5220000000002,2.753020000000001,7,2
CS(=O)(=O)Nc1ccc2c(c1)[C@H](O)CC1(CCN([C@@H]3CCc4cc(C#N)ccc4C3)CC1)O2,1,467.59100000000035,3.137780000000002,6,2
COc1cccc2c(=O)n(-c3ccc(OCCCN4CCCC4)cc3)c(C)nc12,1,393.4870000000002,3.567420000000002,5,0
COc1ccc2c(=O)n(-c3ccc(OCCCN4CCCC4)cc3)c(C)nc2c1,1,393.4870000000002,3.567420000000003,5,0
Cc1nc2cccc(F)c2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,1,381.45100000000025,3.6979200000000025,4,0
Cc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCC[C@@H]2C)cc1,1,377.4880000000001,3.947320000000003,4,0
Cc1nc2cccc(Cl)c2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,1,397.9060000000003,4.212220000000003,4,0
Cc1nc2cc(C(F)(F)F)ccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,1,431.4580000000003,4.577620000000003,4,0
Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3)n2)n1C(C)C,1,455.5880000000002,3.0546200000000017,7,1
Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(S(=O)(=O)CCN(C)C)CC4)cc3)n2)n1C(C)C,0,512.6840000000003,2.9864200000000007,8,1
COc1cccc2nc(C)n(-c3ccc(OCCCN4CCCC4)cc3)c(=O)c12,1,393.48700000000025,3.567420000000002,5,0
COc1ccc2nc(C)n(-c3ccc(OCCCN4CCCC4)cc3)c(=O)c2c1,1,393.4870000000002,3.567420000000002,5,0
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCCC1CCN(C)CC1,1,454.6190000000003,3.590980000000002,7,2
CNC(=O)c1c(NCCC2CCCC2)nc(C#N)nc1OCC1CCN(C)CC1,1,400.52700000000027,2.420680000000001,7,2
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCN(C(C)C)CC1,1,468.6460000000003,3.9794800000000023,7,2
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OC1CC(C)(C)NC(C)(C)C1,1,468.64600000000024,4.168280000000003,7,3
Cc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCC[C@H](C)C2)cc1,1,391.51500000000016,4.194920000000003,4,0
Cc1ccc2nc(C)n(-c3ccc(OCCCN4CCCC4)cc3)c(=O)c2c1,1,377.4880000000002,3.8672400000000033,4,0
CNC(=O)c1c(NCC2CCC3(CCCC3)CC2)nc(C#N)nc1OCC1CCN(C)CC1,1,454.61900000000026,3.590980000000002,7,2
Cc1ccc2c(=O)n(-c3ccc(OCCCN4CCCC4)cc3)c(C)nc2c1,1,377.48800000000017,3.8672400000000033,4,0
Cc1cccc2c(=O)n(-c3ccc(OCCCN4CCCC4)cc3)c(C)nc12,1,377.48800000000017,3.8672400000000033,4,0
CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,1,324.42400000000015,3.6740000000000013,3,1
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1,370.587,5.885600000000005,4,0
CC(C)c1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,1,391.51500000000027,4.373800000000005,4,0
O=c1c2ccccc2nc(-c2ccccc2)n1-c1ccc(OCCCN2CCCC2)cc1,1,425.5320000000004,4.917400000000004,4,0
Cc1cccc2nc(C)n(-c3ccc(OCCCN4CCCC4)cc3)c(=O)c12,1,377.4880000000002,3.8672400000000033,4,0
Cc1nc2ccc(F)cc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,1,381.45100000000025,3.6979200000000025,4,0
CC(=O)OCC(=O)NC1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1,0,439.53700000000015,3.732300000000003,7,1
O=C(CO)NC1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1,1,397.5000000000001,3.161500000000002,6,2
CN1CCC(N(C)C(=O)N2CC(c3cc(F)ccc3F)=C[C@@]2(CO)c2ccccc2)CC1,0,441.52200000000016,3.697600000000003,3,1
O=C1CCCN1C1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1,0,407.53900000000016,4.675400000000004,5,0
CC(=O)NC1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1,0,381.50100000000015,4.189100000000003,5,1
Cc1cc(C(=O)N2CCN(C(=O)C3CCCO3)CC2)ccc1OCc1cccc(Cl)c1,1,442.9430000000001,3.690820000000002,4,0
c1ccc(COc2ccc(CCNc3ccncc3)cc2)cc1,1,304.393,4.315200000000003,3,1
CN1CCN(C(=O)c2ccc(OCc3cccc(Cl)c3)c(Cl)c2)CC1=O,1,393.27000000000015,3.486600000000003,3,0
CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C)CC1,1,474.39200000000034,4.534600000000004,6,2
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCC(O)CC1,0,442.46600000000024,3.715300000000002,6,3
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,0,441.48200000000026,3.506000000000002,6,2
c1ccc2oc(Oc3ccc(OCCN4CCCCC4)cc3)nc2c1,1,338.40700000000004,4.4848000000000035,5,0
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)C1CCN(CCF)CC1,0,473.53900000000027,4.037300000000004,3,1
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)C1CCN(C2CC2)CC1,0,467.5600000000003,4.2302000000000035,3,1
CN1CC[C@H](N(C)C(=O)N2CC(c3cc(F)ccc3F)=C[C@@]2(CO)c2ccccc2)[C@H](F)C1,0,459.5120000000001,3.6456000000000026,3,1
CN1CC[C@H](N(C)C(=O)N2CC(c3cc(F)ccc3F)=C[C@@]2(CO)c2ccccc2)[C@@H](F)C1,0,459.5120000000001,3.6456000000000026,3,1
CN1CCC(N(C)C(=O)N2CC(c3cc(F)ccc3F)=C[C@H]2c2ccccc2)CC1,1,411.4960000000001,4.551100000000004,2,0
O=C1OCCN1C1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,1,423.5380000000001,4.547700000000004,6,0
CC(=O)OCC(=O)NC1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,1,453.5640000000002,3.7748000000000035,7,1
O=C1CCCN1C1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,1,421.56600000000014,4.717900000000005,5,0
Cc1ncccc1C(=O)N1CC[C@H](NCc2cncn2Cc2ccc(C#N)cc2)C1=O,1,414.46900000000016,2.0374,6,1
N#Cc1ccc(Cn2cncc2CN[C@H]2CCN(C(=O)c3cccnc3S)C2=O)cc1,0,432.50900000000007,2.01768,7,2
N#Cc1ccc(Cn2cncc2CN[C@H]2CCN(C(=O)c3cccc(Cl)c3)C2=O)cc1,1,433.89900000000006,2.9873800000000017,5,1
Cc1cc2ncc(C(=O)N3CCC([C@H](N)Cc4cc(F)c(F)cc4F)CC3)c(C)n2n1,0,431.46200000000016,3.185640000000002,4,1
Cc1nc2ccccc2c(=O)n1-c1ccc(OC2CCC(N3CCCC3)C2)cc1,1,389.4990000000002,4.089820000000003,4,0
CC(C)NC(=O)c1cn(-c2cccc(-c3ccc(S(C)(=O)=O)cc3)c2)c2ncccc2c1=O,0,461.5430000000002,3.594400000000003,5,1
O=C(NC1CC1)c1cn(-c2cccc(-c3ccncc3)c2)c2ncccc2c1=O,0,382.4230000000002,3.339900000000001,4,1
N#Cc1ccc(Cn2cncc2CN[C@H]2CCN(C(=O)c3cccnc3N)C2=O)cc1,0,415.4570000000001,1.3111799999999996,7,2
CS(=O)(=O)c1ccc(-c2cccc(-n3cc(C(=O)NC4CC4)c(=O)c4cccnc43)c2)cn1,0,460.5150000000002,2.743400000000001,6,1
Cc1ncc(C)c(C(=O)N2CCC([C@H](N)Cc3cc(F)c(F)cc3F)CC2)n1,0,392.42500000000007,2.932940000000001,4,1
Cc1nccnc1C(=O)N1CCC([C@H](N)Cc2cc(F)c(F)cc2F)CC1,0,378.3980000000001,2.6245200000000013,4,1
N[C@H](Cc1cc(F)c(F)cc1F)C1CCN(C(=O)c2cnc3ncccn23)CC1,0,403.40800000000013,2.5688000000000004,4,1
N#Cc1ccc(Cn2cncc2CN[C@H]2CCN(C(=O)c3cccnc3O)C2=O)cc1,0,416.4410000000001,1.4345799999999997,7,2
COc1ncccc1C(=O)N1CC[C@H](NCc2cncn2Cc2ccc(C#N)cc2)C1=O,0,430.46800000000013,1.7375799999999995,7,1
Cc1nc2ccccc2c(=O)n1-c1ccc(OC2CCCN(C3CCC3)CC2)cc1,1,403.52600000000024,4.479920000000004,4,0
CSc1ccc(-c2cccc(-n3cc(C(=O)NC(C)C)c(=O)c4cccnc43)c2)cc1,1,429.5450000000002,4.912800000000003,4,1
CC(C)(O)c1ccc(-c2cccc(-n3cc(C(=O)NC4CC4)c(=O)c4cccnc43)c2)c[n+]1[O-],0,456.50200000000024,2.8057000000000007,5,2
O=C(NC1CC1)c1cn(-c2cccc(C#Cc3ccc[n+]([O-])c3)c2)c2ncccc2c1=O,0,422.4440000000002,2.3111000000000006,4,1
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CC2)CNC(=O)N3)nc1,0,448.5520000000003,3.296400000000001,6,4
CC(=O)Nc1cc(-c2cccc(N3CCN(C)CC3)n2)nc(-n2nc(C)cc2C)n1,1,406.4940000000001,2.0513399999999997,7,1
CC(C)(C)CCN1CCC(F)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,1,389.3420000000001,4.963500000000004,2,1
COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc3[nH]c(=O)[nH]c23)cc1,1,385.46400000000006,2.2154,5,4
c1ccc(CC2(c3ccc4sccc4c3)CCNC2)cc1,0,293.435,4.375100000000003,2,1
O[C@H]1C[C@H](CN2CCC(c3c(Cl)cccc3Cl)CC2)CCc2cccnc21,1,405.36900000000026,5.253900000000006,3,1
Nc1ccccc1NC(=O)c1ccc(N2CCC3(CCN(S(=O)(=O)c4ccccc4)C3)C2)nc1,0,477.5900000000002,3.207200000000002,6,2
Nc1ccccc1NC(=O)c1ccc(N2CCC3(CC2)CNCc2ccccc23)nc1,1,413.52500000000015,3.557500000000002,5,3
CC(c1ccccc1Oc1ccc(Cl)c(Cl)c1)N(C)C,1,310.22400000000005,5.408300000000004,2,0
O=c1c2ccccc2nc(-c2ccc(OCCCN3CCCCC3)cc2)n1Cc1ccccc1,1,453.58600000000024,5.366600000000005,4,0
O=c1c2ccccc2nc(-c2ccc(OCCCN3CCCCC3)cc2)n1-c1ccccc1,1,439.5590000000002,5.307500000000005,4,0
Cc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCCCC2)cc1,1,377.48800000000017,3.948920000000003,4,0
Cn1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O,1,377.488,3.8553000000000033,4,0
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CC4)cc3)n2)n1C(C)C,1,376.46400000000017,3.8652200000000025,5,2
CNCc1cc(OC)c(OC)cc1Oc1ccc(Cl)c(Cl)c1,1,342.222,4.522300000000003,4,1
CNC(C)c1ccccc1Oc1ccc(Cl)c(Cl)c1,1,296.197,5.066100000000003,2,1
CNCc1ccc(F)cc1Oc1ccc(Cl)c(Cl)c1,1,300.15999999999997,4.644200000000002,2,1
CCCn1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O,1,405.54200000000003,4.728300000000004,4,0
Nc1ccccc1NC(=O)c1ccc(N2CCC3(CC2)C(=O)NCN3c2ccccc2)nc1,0,442.52300000000014,2.849000000000001,6,3
c1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,1,276.383,3.641700000000002,1,2
O=C(NCCCN1CCCCC1)Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)c2ccccc2)cc1,1,520.6550000000002,4.715900000000004,5,3
O[C@H]1C[C@H](CN2CCC(c3ccccc3Cl)CC2)CCc2cccnc21,1,370.9240000000002,4.600500000000004,3,1
O=C([C@@H]1C[C@H]1c1ccc(C(F)(F)F)cc1)N1CCN(S(=O)(=O)c2cc(-c3ncon3)cc(C(F)(F)F)c2)CC1,1,574.503,4.410800000000004,6,0
O=C([C@@H]1C[C@H]1c1ccc(C(F)(F)F)cc1)N1CCN(S(=O)(=O)c2cc(-c3ccn[nH]3)cc(C(F)(F)F)c2)CC1,1,572.5310000000001,4.750900000000004,4,1
CNCCC(c1ccccc1)c1c[nH]c2ccccc12,1,264.372,3.9093000000000027,1,2
Cc1ccccc1N1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)CC1,1,351.49400000000014,3.198120000000002,4,1
O[C@H]1C[C@H](CN2CCC(c3ccccc3)CC2)CCc2cccnc21,0,336.4790000000001,3.9471000000000034,3,1
Cc1n[nH]cc1-c1cc(C(F)(F)F)cc(S(=O)(=O)N2CCN(C(=O)[C@@H]3C[C@H]3c3ccc(C(F)(F)F)cc3)CC2)c1,1,586.5580000000001,5.059320000000005,4,1
CNCc1cc(F)ccc1Oc1ccc(C)c(C)c1,0,259.32399999999996,3.954240000000002,2,1
CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,1,300.15999999999997,4.644200000000002,2,1
CN(C)Cc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)c(Cl)c1,1,364.1940000000001,5.866100000000003,2,0
Cc1ncc(-c2ccnc(Nc3ccc(C(N)=O)cc3)n2)n1C(C)C,0,336.39900000000006,3.0719200000000013,5,2
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)cc3)n2)n1C(C)C,0,364.4530000000001,3.674820000000002,5,1
Cn1c(-c2ccc(OCCCN3CCCC3)cc2)nc2ccccc2c1=O,1,363.461,3.465200000000002,4,0
Cn1c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)nc2ccccc2c1=O,1,389.499,3.9962000000000035,4,0
CC(C)n1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O,1,405.54200000000003,4.899200000000005,4,0
CNCc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)c(Cl)c1,1,350.16700000000003,5.523900000000002,2,1
CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(Cl)c1,1,316.615,5.158500000000003,2,1
CC(C)(C)CCN1CCC(CNC(=O)Nc2cccc(Cl)c2)(c2ccccc2)CC1,1,428.02000000000015,5.931500000000006,2,2
Cc1ccc(CN2CCC(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)cc1,1,391.3420000000002,4.943820000000005,2,1
CNCc1cc(F)ccc1Oc1ccc(Cl)cc1,1,265.715,3.990800000000002,2,1
CNCc1cc(Br)ccc1Oc1ccc(Cl)c(Cl)c1,1,361.06600000000003,5.2676000000000025,2,1
Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,1,371.4660000000001,3.376520000000002,6,1
CNC(C)c1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,1,314.187,5.205200000000002,2,1
CC(C)(C)CCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,1,371.3520000000002,4.871400000000005,2,1
CC1(C)C[C@H](CN2CCC(F)(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)CCO1,1,431.37900000000025,4.732500000000004,3,1
Cc1nnc(-c2cc(C(F)(F)F)cc(S(=O)(=O)N3CCN(C(=O)[C@@H]4C[C@H]4c4ccc(C(F)(F)F)cc4)CC3)c2)[nH]1,1,587.5460000000002,4.454320000000004,5,1
