smiles,lipophilicity_astrazeneca,MW,HBA,HBD,AromaticRings
SMILES_3315,2.6607370684788587,212.95919510222916,7,1,3
SMILES_3316,2.9298758191459466,461.3951599408978,14,7,3
SMILES_3317,1.8003856678342025,226.3949245832176,5,7,2
SMILES_3318,0.7690653101888569,414.5600179235264,10,0,3
SMILES_3319,-0.14165629007235436,450.6387827437126,9,5,2
SMILES_3320,2.8032297686027396,211.9845490597243,10,8,0
SMILES_3321,2.353498341250592,193.20449321314302,3,8,2
SMILES_3322,1.9860935027942594,266.8641496222602,12,1,1
SMILES_3323,4.9838226942474915,169.36467351916502,7,7,1
SMILES_3324,1.7108427198070335,314.52406542032907,19,7,0
SMILES_3325,5.125251123208205,275.3217705775936,14,3,3
SMILES_3326,5.435765616403885,343.2696019063562,6,3,0
SMILES_3327,0.07364929981592849,467.63321474793855,0,4,1
SMILES_3328,3.1385721884984545,398.0981976924383,8,9,3
SMILES_3329,2.400455263746014,358.7087730494828,7,6,1
SMILES_3330,-1.3677059170758985,64.07419044384983,1,0,0
SMILES_3331,0.8330381203973786,353.205117852285,13,8,3
SMILES_3332,4.162404160662711,506.7153192845459,11,2,0
SMILES_3333,6.028798879066897,-61.26270195762201,16,3,1
SMILES_3334,4.354017214048873,382.72590515707503,18,6,3
SMILES_3335,3.4854487087694666,280.8769710292243,5,4,1
SMILES_3336,2.968001427553369,198.02459963724664,4,4,3
SMILES_3337,5.5239943719721705,396.13543006943445,5,0,2
SMILES_3338,6.222358802936461,505.16470807287965,2,1,2
SMILES_3339,2.119735980713721,393.02768746053044,15,4,1
SMILES_3340,2.0159534563357617e-05,255.45696584861685,17,1,0
SMILES_3341,-0.14728119490680247,186.78362107102123,13,0,2
SMILES_3342,4.982821488239703,317.35531605474523,14,9,2
SMILES_3343,2.92941218883842,404.78031508579056,3,2,3
SMILES_3344,3.274862865688078,253.5536368519527,10,0,3
SMILES_3345,0.3140235105649303,265.1540410019044,4,9,3
SMILES_3346,1.8702166308173005,638.6400299806078,8,7,1
SMILES_3347,2.556778779148827,429.4382335151671,4,7,0
SMILES_3348,3.311757575046106,438.01544140723587,6,7,0
SMILES_3349,2.4021119416293617,124.76569127294256,17,6,3
SMILES_3350,1.444010702547986,215.13735848478476,17,6,1
SMILES_3351,1.8231495110962155,308.9617967345087,19,1,3
SMILES_3352,4.812484928920849,179.86349305378207,1,8,0
SMILES_3353,3.36717692940525,492.04767586671534,12,6,1
SMILES_3354,3.9182352104333273,469.23747679087745,12,4,3
SMILES_3355,1.6516892836840056,235.97455951391353,16,3,3
SMILES_3356,-1.4307352281009367,514.0702327928982,16,7,0
SMILES_3357,2.2153435396732553,299.48974839360693,5,4,1
SMILES_3358,1.700144168361755,610.7267660866859,13,5,0
SMILES_3359,3.523518402942119,317.3623356630044,13,3,1
SMILES_3360,7.928585570522763,369.14313003941066,11,1,1
SMILES_3361,4.0427490264273835,467.988412940347,4,6,3
SMILES_3362,7.103940239075233,453.3160019769371,4,1,0
SMILES_3363,3.853154543009173,361.28784793630723,3,6,1
SMILES_3364,2.055170643640927,283.0631616667397,12,6,2
SMILES_3365,3.521874117181325,361.6959239991743,3,0,3
SMILES_3366,5.670957899216562,202.0578993748662,17,9,0
SMILES_3367,5.744343894481858,318.2560462636939,15,9,1
SMILES_3368,2.136993947935381,166.8830961002406,17,2,3
SMILES_3369,3.3797755435489485,86.29420319036383,1,2,0
SMILES_3370,0.8560996804932822,306.05121169673316,3,5,0
SMILES_3371,4.237002937037144,451.4733468806007,19,2,3
SMILES_3372,5.330032048583842,411.0965569915271,16,8,1
SMILES_3373,3.0596991811740244,290.170524512927,19,4,3
SMILES_3374,1.9989239184598078,509.63876378105965,5,5,2
SMILES_3375,3.540196426916344,231.71263309841115,17,5,3
SMILES_3376,3.626188547044749,69.86008058423727,19,7,0
SMILES_3377,3.1217157477744304,38.1478446958846,6,9,2
SMILES_3378,3.2680726865039293,158.25708712851394,12,2,2
SMILES_3379,2.7392777242959436,397.9949691914675,8,8,1
SMILES_3380,4.493932392339609,223.82367798391365,1,6,3
SMILES_3381,4.10434116774769,355.31503702287625,7,5,1
SMILES_3382,1.5253452792837765,497.5540060300773,13,0,3
SMILES_3383,1.4841140952621084,167.98836449066326,17,3,0
SMILES_3384,2.618438374460157,357.41996781550677,0,4,1
SMILES_3385,4.1052556861577685,364.6755687186867,8,1,0
SMILES_3386,3.222086120836222,196.71144138322762,8,0,0
SMILES_3387,2.035274384816017,462.50531102941,1,1,2
SMILES_3388,3.3922778950887453,265.47515333406284,15,7,1
SMILES_3389,2.503784220716592,253.94964229043887,3,9,3
SMILES_3390,4.320729690336197,553.3935862101567,12,5,1
SMILES_3391,3.499587652600571,362.73200908400617,16,9,0
SMILES_3392,2.5270827188217844,411.03486596225974,10,1,2
SMILES_3393,3.347278158069692,462.58715178262065,1,8,1
SMILES_3394,4.972572089286302,221.94312006489398,3,7,2
SMILES_3395,2.1455548851804336,449.9785316464415,11,3,2
SMILES_3396,3.6039854724707414,239.7727062002796,1,9,0
SMILES_3397,2.894309489301006,234.6451932794043,0,6,1
SMILES_3398,3.6404755257931494,267.36000332302365,5,2,1
SMILES_3399,2.0181525876064046,225.35221980660543,15,5,1
SMILES_3400,3.1655031497390635,398.65877191885954,1,2,2
SMILES_3401,4.661734923625201,332.0652786174067,13,9,3
SMILES_3402,1.5944895281308389,241.05307024594643,19,2,1
SMILES_3403,1.0058923450123773,380.9406039785786,11,8,0
SMILES_3404,1.0628166532695535,266.97810751363846,18,5,2
SMILES_3405,1.2440062046997165,260.6315555562388,2,7,3
SMILES_3406,3.8929849318389964,305.84206618818524,18,3,1
SMILES_3407,0.8912104712018017,355.61524267994605,10,3,3
SMILES_3408,2.553156982884704,346.78171792529037,3,7,2
SMILES_3409,3.927433954966062,256.41009812966035,16,6,3
SMILES_3410,3.6249885908228903,401.6533448927283,16,4,2
SMILES_3411,2.4216615300562725,273.3127018704413,6,1,3
SMILES_3412,3.286385597632659,221.4018613669537,4,5,3
SMILES_3413,3.1607179946063524,123.83740214791783,18,0,2
SMILES_3414,2.6636385666777205,417.98141771988253,18,6,3
SMILES_3415,2.6837479220181297,301.4868091432809,8,8,0
SMILES_3416,6.353141152135441,325.3046830212618,16,4,1
SMILES_3417,4.213966355896951,425.4963498839419,8,4,3
SMILES_3418,6.720976376268214,242.71125220826207,13,6,3
SMILES_3419,2.254555300619248,135.07209018310456,4,4,3
SMILES_3420,2.872550104667779,308.3736842658262,1,9,1
SMILES_3421,1.001811352085029,336.95538624963547,14,3,2
SMILES_3422,1.7856497968656413,268.45811206075524,15,0,1
SMILES_3423,5.852869722993752,476.8485093691403,18,5,3
SMILES_3424,2.2169485652373653,1.6600118734372238,0,8,2
SMILES_3425,5.878921950216689,434.40679654797395,11,3,3
SMILES_3426,1.1349566089801644,394.9384380437071,18,9,2
SMILES_3427,1.4197964488900847,354.81249332405514,19,3,3
SMILES_3428,2.4881531684648683,-100.30818593629155,14,4,3
SMILES_3429,2.904375117481233,454.0666539924322,4,5,2
SMILES_3430,4.384630938675194,176.82790672369376,0,2,0
SMILES_3431,3.676155625779399,239.07696259399358,10,8,1
SMILES_3432,2.375527113983958,279.52888022519176,8,0,2
SMILES_3433,2.8000262902228408,348.89016415823704,6,5,1
SMILES_3434,2.5214056203229496,376.731365063106,1,5,0
SMILES_3435,1.6280193970114052,407.1408665183156,16,7,0
SMILES_3436,1.6680555950975675,397.90242120942196,15,4,2
SMILES_3437,4.541825837150115,330.3512645055751,15,8,0
SMILES_3438,0.2577526081092908,349.9107190869109,13,8,0
SMILES_3439,5.426038046167582,169.1095541013304,1,1,3
SMILES_3440,2.485508661596652,209.87678318171734,18,4,3
SMILES_3441,1.8412370904117596,407.4552268409799,2,6,0
SMILES_3442,4.109638936045904,400.46513840744177,7,1,3
SMILES_3443,5.227824876220676,386.8559299733305,18,6,0
SMILES_3444,4.676448662405936,238.2699886012167,15,8,3
SMILES_3445,3.752778074039836,409.2590558332435,3,7,0
SMILES_3446,4.6302952345827535,160.65066570235703,7,9,0
SMILES_3447,0.42525363428420104,429.28317718347273,0,8,1
SMILES_3448,2.217254187767778,268.6955038504932,3,3,0
SMILES_3449,1.633244909962733,502.10044876087585,6,7,1
SMILES_3450,4.836958096822762,117.4269489521418,0,8,2
SMILES_3451,2.42478297161417,511.60848551022264,17,9,0
SMILES_3452,4.2681098351730835,256.6242805003846,3,1,0
SMILES_3453,3.8037854137329568,254.4624892785907,19,9,1
SMILES_3454,1.7065395957544784,323.38065827827165,13,2,0
SMILES_3455,2.1195626850355733,216.35053046391639,7,0,3
SMILES_3456,4.940726536222089,291.32051984372316,17,0,1
SMILES_3457,1.83677602697338,211.48484816749746,6,9,1
SMILES_3458,3.1873014152932186,215.87237628249756,2,5,3
SMILES_3459,1.8261880705103324,358.4263140360686,13,0,0
SMILES_3460,2.529071719626209,191.81214056357808,11,4,2
SMILES_3461,2.9307570840450423,207.81669179934212,14,5,2
SMILES_3462,1.825700234553763,135.26505003043093,7,8,2
SMILES_3463,1.5593295690241775,239.52831840463926,4,5,1
SMILES_3464,3.4294100051661633,457.3922435668706,16,3,1
SMILES_3465,1.7328938868132358,198.4879631876438,9,0,3
SMILES_3466,1.7840136664519912,212.20400817753102,10,5,0
SMILES_3467,1.591420284447044,323.2706335777843,15,6,3
SMILES_3468,2.8831379305030223,255.50442794405683,15,4,1
SMILES_3469,4.415552451599762,567.378532001958,3,5,2
SMILES_3470,5.2597929544684,280.49664423884917,4,9,0
SMILES_3471,1.911122871009332,340.2262015460846,9,7,2
SMILES_3472,6.2254661899968164,413.25225417591867,13,0,0
SMILES_3473,1.4929427089398062,410.94934390354206,8,7,2
SMILES_3474,4.625322784991805,327.9945097868855,17,1,0
SMILES_3475,1.9174553189768362,280.6647015976799,19,1,2
SMILES_3476,1.6936150951949844,542.8834243655108,5,7,3
SMILES_3477,1.882865764823417,288.028766962288,10,1,1
SMILES_3478,2.9213284505263215,246.99718746858233,16,7,3
SMILES_3479,3.8699582565504156,222.49812140471778,8,4,2
SMILES_3480,4.004802056857233,92.7836156751893,2,8,0
SMILES_3481,1.5840224769781677,398.5938902684596,15,8,3
SMILES_3482,1.515511068733097,18.23179234790082,19,7,2
SMILES_3483,1.6250419599546793,299.3132590914095,3,8,1
SMILES_3484,2.832968396421733,275.4167238874338,14,6,0
SMILES_3485,2.684766593713688,568.7958230677738,1,7,3
SMILES_3486,1.5747368068953076,80.20185255436483,19,5,1
SMILES_3487,3.4044055410948664,191.86760556187716,16,8,2
SMILES_3488,6.393853212502977,283.668424958202,18,1,0
SMILES_3489,2.242926807247273,276.29647950369974,19,2,2
SMILES_3490,2.3497322681946997,234.05464910279463,15,1,0
SMILES_3491,3.839492355486553,290.28145087173993,18,5,1
SMILES_3492,2.1617755623948076,148.85247253563105,16,2,1
SMILES_3493,4.003446722577274,342.8631454793927,3,0,1
SMILES_3494,1.9221859398314396,21.421758950690606,17,3,3
SMILES_3495,5.7481794113659515,296.9076772947291,3,4,3
SMILES_3496,3.517162458888442,227.9571966883712,2,3,3
SMILES_3497,2.0699655763849325,421.9545531307963,17,5,2
SMILES_3498,2.116962450796089,510.6373284759965,19,2,3
SMILES_3499,2.2293003709379478,260.2737397499571,4,9,0
SMILES_3500,5.05912449937331,466.8871114969717,8,5,1
SMILES_3501,1.0968734885980749,262.06604632435074,14,9,2
SMILES_3502,1.9980874943107432,184.0648172245092,8,0,2
SMILES_3503,2.157509164611861,509.5084358622744,13,5,3
SMILES_3504,2.976468049864593,362.4931733680808,1,7,0
SMILES_3505,2.593335461029809,300.5326227131777,17,9,1
SMILES_3506,0.7631582529143058,382.4612970118378,12,7,2
SMILES_3507,2.4002659746067985,332.9058042156201,15,0,1
SMILES_3508,2.850673975222547,291.69367104701786,5,6,0
SMILES_3509,2.057853247380325,140.82782072304042,15,9,1
SMILES_3510,4.030163233571497,267.535591540648,3,9,3
SMILES_3511,4.379112643130471,374.7906508150167,9,3,1
SMILES_3512,2.8824199504059105,285.2674289175827,18,5,2
SMILES_3513,3.345812380276094,408.2790913356463,10,5,3
SMILES_3514,-0.24158399602390634,346.03860286401465,4,4,3
SMILES_3515,2.3683458417572525,194.62364182975116,17,9,3
SMILES_3516,4.507232537636869,141.69936506014517,2,8,3
SMILES_3517,2.3648451252310836,281.13858000837985,7,9,2
SMILES_3518,1.8941074854120588,237.0925862274495,10,7,0
SMILES_3519,6.416533389046396,340.3586171546023,18,5,0
SMILES_3520,5.728615785293708,213.82348094847242,2,3,3
SMILES_3521,3.7013623687232355,226.15292090941475,11,3,0
SMILES_3522,4.708365917220071,426.3683661113895,14,8,2
SMILES_3523,-0.33890312693711655,317.78435623534773,15,3,0
SMILES_3524,1.8186728390569402,215.67275214872484,4,6,0
SMILES_3525,2.2950631902402727,302.11701704820234,18,5,2
SMILES_3526,2.6460298516995806,465.4693491602019,5,1,0
SMILES_3527,2.265083968539056,335.2544025929667,11,4,3
SMILES_3528,-0.8250394372745198,371.15409713101553,18,2,3
SMILES_3529,3.57903692806284,209.7318556167069,8,8,2
SMILES_3530,3.81548119242091,423.17032525615207,17,9,3
SMILES_3531,5.402848187384972,578.1722712556563,2,0,3
SMILES_3532,1.817536102837555,205.0238828984576,13,9,3
SMILES_3533,1.6947552633301468,158.1727230753613,4,3,3
SMILES_3534,-1.0199767289467032,321.0650692602178,4,3,3
SMILES_3535,2.5596497451136706,405.0606059813292,3,8,0
SMILES_3536,4.351667671593257,289.0332393539686,15,0,2
SMILES_3537,2.082348206710921,173.61523247488046,12,1,1
SMILES_3538,6.215167227815472,286.9699005863532,7,0,2
SMILES_3539,2.6151077463157146,371.77107273329455,15,0,2
SMILES_3540,3.2204884264328335,251.1561807664729,1,0,2
SMILES_3541,0.9553453791276096,372.8706021305906,7,2,0
SMILES_3542,3.430830517762919,439.76529422878923,2,3,2
SMILES_3543,0.031020307720957097,328.8276750924537,8,9,2
SMILES_3544,4.040546932519717,296.6462674466049,10,1,0
SMILES_3545,4.086642264353118,399.52127102715383,19,0,3
SMILES_3546,5.0389371365047655,197.26790070753236,0,4,1
SMILES_3547,1.4700469218484669,185.4348199568493,0,5,3
SMILES_3548,3.240843177446129,268.01132580852175,7,1,2
SMILES_3549,3.845724839079756,240.97446542226393,15,2,3
SMILES_3550,3.663422457495465,203.59896296514296,9,9,0
SMILES_3551,1.7020510872977226,519.6562169998529,1,2,1
SMILES_3552,-0.5879728343342103,560.6391851393149,15,1,3
SMILES_3553,3.520440445326722,257.55539492933013,3,3,2
SMILES_3554,2.771250482535121,311.00627396980383,18,4,1
SMILES_3555,2.14999411055784,277.4588615923451,8,7,2
SMILES_3556,4.145918045573199,432.89990881417873,2,5,3
SMILES_3557,2.9326206927683502,456.67746742080567,10,8,3
SMILES_3558,1.021207420848301,86.7283441572424,7,2,2
SMILES_3559,0.10282156635566764,357.12129600787506,6,9,1
SMILES_3560,1.306555102300252,143.18143906066217,0,8,1
SMILES_3561,6.58951844215018,510.9926589450334,7,3,1
SMILES_3562,4.084165160899159,352.8297636252477,16,7,3
SMILES_3563,3.282918512962518,201.1980553964837,10,9,3
SMILES_3564,2.727508609221293,271.0414334474576,6,6,2
SMILES_3565,2.6289105900788465,265.322729008061,8,6,2
SMILES_3566,4.7507939750386425,363.0135531462979,13,8,0
SMILES_3567,2.2641063871448526,425.0295125012974,4,9,0
SMILES_3568,3.865380616026439,162.2151249633948,17,1,0
SMILES_3569,2.4773580745626087,520.6505401094537,12,4,2
SMILES_3570,5.910234947752594,492.68281293850123,4,2,1
SMILES_3571,4.113432761367456,194.96117188907456,7,6,0
SMILES_3572,4.868335222025438,308.7362153234771,14,2,2
SMILES_3573,2.1233853379676417,505.29702529371787,3,4,3
SMILES_3574,4.587204168851133,447.950230401298,0,4,1
SMILES_3575,2.5311338619079637,259.5908363942525,5,1,0
SMILES_3576,3.1650522358992736,397.72077774814477,18,0,3
SMILES_3577,5.452571505929187,659.6637950062966,11,5,1
SMILES_3578,1.4358374148653712,312.61919782214545,6,0,1
SMILES_3579,3.3048715969581006,224.0822098271977,12,8,3
SMILES_3580,3.6570078877780903,320.6903822509679,6,9,0
SMILES_3581,3.780006571201215,329.5862514596782,8,4,0
SMILES_3582,2.3238232603598017,237.05559131998822,0,0,3
SMILES_3583,6.129396151212122,352.995008137706,12,7,3
SMILES_3584,1.0576021719896096,149.47187283269986,18,0,3
SMILES_3585,5.188328082948704,220.1359359589585,0,3,2
SMILES_3586,4.822598408387458,390.98937313857573,19,6,1
SMILES_3587,5.851333184405528,89.41549781492984,18,3,0
SMILES_3588,0.6176593519382697,408.38011103937316,17,4,0
SMILES_3589,1.6967527681654344,58.56223611531563,4,6,3
SMILES_3590,5.237914588742461,92.2410505348422,2,3,1
SMILES_3591,0.18444126805453664,240.12255083329376,1,4,3
SMILES_3592,0.5903116484393793,334.423661138322,9,6,1
SMILES_3593,2.267538319932762,459.0316323752866,5,0,3
SMILES_3594,3.287990682933401,306.91473157915146,18,2,3
SMILES_3595,5.388337610473163,270.4135670908812,16,0,1
SMILES_3596,2.722101127604463,369.5497497581765,18,2,0
SMILES_3597,2.087641277903191,195.49214154384788,12,1,0
SMILES_3598,3.4670849065446405,316.72981912156877,16,4,2
SMILES_3599,3.704394724941601,156.0664490453568,17,9,1
SMILES_3600,3.661859733255407,309.9108620250496,10,4,0
SMILES_3601,2.7330206880729824,284.4196408980716,19,9,0
SMILES_3602,0.06737082912277548,203.48784942606991,19,8,1
SMILES_3603,1.6235760163405017,319.8048763845287,12,7,0
SMILES_3604,5.130406627901193,319.02595837915715,10,2,1
SMILES_3605,3.2806034069648997,441.05448148069615,19,0,0
SMILES_3606,2.5162168213394147,107.32399163246548,18,4,3
SMILES_3607,4.677252822560962,290.8741310763549,9,2,1
SMILES_3608,1.3048250514465773,208.7685120355825,2,4,1
SMILES_3609,2.6619777994304883,404.37144698115503,5,8,0
SMILES_3610,3.206637607761056,390.46944782305593,6,0,1
SMILES_3611,2.337933745058056,360.94558140823455,19,0,2
SMILES_3612,3.1511442343523983,215.54000903166443,4,8,2
SMILES_3613,2.718459102867352,406.25646995281147,8,2,1
SMILES_3614,0.9009854283211874,116.38428855080019,9,9,2
SMILES_3615,3.2722168228185837,91.76271556886742,13,4,0
SMILES_3616,1.0074723127306986,146.8954800117691,10,8,0
SMILES_3617,3.2484226876450832,295.9830227607713,16,4,1
SMILES_3618,5.061203736225164,381.01972811859525,10,2,0
SMILES_3619,2.5784652040859184,-57.12389688114294,6,8,0
SMILES_3620,1.2427753050435206,458.72913982557435,10,6,2
SMILES_3621,2.8095182801925294,315.7334635414121,12,6,0
SMILES_3622,1.752043337882203,111.86731828922699,18,7,0
SMILES_3623,3.8917635039472045,312.1136364347497,5,4,2
SMILES_3624,2.77801687871572,431.1030497614104,1,1,3
SMILES_3625,5.56464487749686,371.93292183675106,13,8,1
SMILES_3626,4.744484393516007,431.8887675064759,15,2,1
SMILES_3627,2.7703792432778958,136.05040447234668,6,1,3
SMILES_3628,4.073413601959636,250.31937178339146,0,9,2
SMILES_3629,2.410145386255732,189.03693233717615,1,9,2
SMILES_3630,3.0509353277477524,506.1096246053182,8,4,0
SMILES_3631,2.4578487054745315,376.7235412183956,17,7,0
SMILES_3632,4.1496839397745635,641.6411506749168,19,2,1
SMILES_3633,5.149482415064367,243.8868559899327,17,5,1
SMILES_3634,4.1979723107867155,213.03909459812343,17,8,2
SMILES_3635,4.3829049019280335,282.8608033685819,9,1,0
SMILES_3636,4.384550155853594,465.4028665707059,7,7,2
SMILES_3637,3.826883883502065,256.0656372749583,7,9,3
SMILES_3638,1.2910707611845982,314.93251174883324,1,6,1
SMILES_3639,5.55145727912475,311.6028843464183,17,2,1
SMILES_3640,5.706616240047637,304.73961134426276,10,0,2
SMILES_3641,2.6491805950299474,221.71218474450265,10,5,0
SMILES_3642,2.4439531271757273,283.52507185075604,18,1,0
SMILES_3643,3.9186174793730624,278.38768783783706,10,2,3
SMILES_3644,3.826219252775257,299.0922408390421,9,4,3
SMILES_3645,2.697080896870472,413.222018178325,7,7,3
SMILES_3646,1.1249615166185938,511.2753641549391,14,1,2
SMILES_3647,3.4585517861246657,199.14782847963517,7,5,1
SMILES_3648,3.8271548072633177,252.9607650254742,18,0,2
SMILES_3649,4.088731722058196,200.9985721912576,0,6,2
SMILES_3650,3.5239391585313116,322.45218446667275,19,3,0
SMILES_3651,2.593327277457136,235.39806509868276,2,0,3
SMILES_3652,4.491003059259417,328.77562004903865,11,8,1
SMILES_3653,3.0987727463488777,432.4352292533744,15,8,3
SMILES_3654,2.302615478452919,-3.0998022965530048,15,2,3
SMILES_3655,2.7290199269314184,359.0135867520829,16,5,3
SMILES_3656,0.3810464512875271,244.77755413225452,15,6,1
SMILES_3657,2.726637263732192,355.2506721581267,8,3,0
SMILES_3658,4.0326547798120025,192.42366746997595,18,5,1
SMILES_3659,3.509674533208845,443.551318596825,0,8,1
SMILES_3660,5.280996259471779,409.5936741648341,17,9,0
SMILES_3661,2.605537628976444,368.20225782511716,5,5,1
SMILES_3662,3.730969744579974,395.1870861372118,5,6,1
SMILES_3663,4.189110264458658,210.52554393933917,11,5,2
SMILES_3664,6.514285512431112,225.64514943728523,2,6,1
SMILES_3665,3.2171482366764605,390.29234409809754,10,0,2
SMILES_3666,1.4337192317039646,207.87250286776654,5,5,2
SMILES_3667,4.271893130032923,473.4762055989704,13,8,2
SMILES_3668,5.798591033952685,261.16907144627623,17,2,3
SMILES_3669,2.5161769346600678,360.22732678327463,15,5,0
SMILES_3670,4.261622307909624,551.9099423106107,12,3,3
SMILES_3671,4.8430920828433806,215.25319751183082,0,6,0
SMILES_3672,4.52559831595523,308.25141010137395,5,6,1
SMILES_3673,3.188337783710367,426.50197975647694,13,8,2
SMILES_3674,1.9522893626802809,414.15328666518377,16,3,3
SMILES_3675,2.8780806779796215,260.66216277127705,12,7,1
SMILES_3676,3.687900680816446,237.99234749737752,12,7,3
SMILES_3677,4.362333786137594,272.0236880945938,8,7,1
SMILES_3678,3.500917571998559,473.7429319381637,5,7,3
SMILES_3679,2.4301380501891345,266.50729723680644,5,5,1
SMILES_3680,3.833069484224653,309.3738830980158,4,7,1
SMILES_3681,4.2901276016142305,248.785623489189,13,5,3
SMILES_3682,3.5694150846217205,384.6658277755184,13,9,1
SMILES_3683,1.7457193281925125,318.6630045100388,3,1,2
SMILES_3684,2.727890947924215,179.58794270901248,1,2,2
SMILES_3685,4.4217311646187,183.74110631580066,1,5,2
SMILES_3686,0.9254732868832893,60.16733201333917,16,6,2
SMILES_3687,-0.1397670335867387,200.24143090492606,9,3,0
SMILES_3688,5.262124275216031,395.27349643586064,13,0,3
SMILES_3689,3.7671228825328194,458.85126456147214,18,3,2
SMILES_3690,3.9100950037801594,382.26700358606206,16,5,2
SMILES_3691,1.384774539559416,366.55586407688173,10,7,2
SMILES_3692,4.106292095199807,284.816874056562,6,3,0
SMILES_3693,3.412873031352546,392.9897465896784,8,9,3
SMILES_3694,0.6235086332274042,334.3533867698261,13,0,1
SMILES_3695,5.136425121410786,516.5338766384549,3,4,0
SMILES_3696,3.238024985428093,288.1865622987902,13,6,2
SMILES_3697,2.405874050881097,461.1609700483357,19,5,2
SMILES_3698,2.4330153810221735,404.89368981814323,19,2,0
SMILES_3699,-0.02283285814856484,388.25319434449904,16,6,3
SMILES_3700,3.890004899447045,58.621040944581594,18,3,3
SMILES_3701,3.3927858108685878,411.5027473857253,16,4,1
SMILES_3702,2.7088798015003577,284.6990425309016,13,6,0
SMILES_3703,4.9177278111775085,246.728820667813,12,1,3
SMILES_3704,0.9242114715062314,122.05043505865041,13,3,0
SMILES_3705,2.104841285448577,299.32954392381805,15,3,3
SMILES_3706,1.7249876178594212,304.0261916181891,14,5,3
SMILES_3707,2.5818075303426706,143.63976938222345,18,6,2
SMILES_3708,3.1012050378858347,123.20637925275696,10,3,3
SMILES_3709,3.6450202857170324,358.39433761537333,11,9,3
SMILES_3710,2.4795398203423242,404.6046157273652,10,0,0
SMILES_3711,1.6839663972676595,322.8339491906906,4,0,3
SMILES_3712,5.529010424655667,438.10015796212355,7,4,3
SMILES_3713,6.617460287682853,289.6338018778202,5,0,0
SMILES_3714,3.214930007823038,293.4778470719757,15,2,3
SMILES_3715,1.8648294494686992,189.95663655110513,11,8,0
SMILES_3716,5.213181196563442,112.77096269355393,5,2,0
SMILES_3717,0.8298643405073022,522.5594560631502,12,2,0
SMILES_3718,2.4978400129427585,435.7558860299696,6,8,0
SMILES_3719,1.9558244229805473,132.8984919433826,7,4,2
SMILES_3720,1.260696674324267,318.69022893975364,11,7,2
SMILES_3721,2.5799636506173456,287.99444266756,1,9,2
SMILES_3722,1.7037418812390528,267.1209032204348,8,8,2
SMILES_3723,3.0189816962229816,250.91785826220723,12,5,0
SMILES_3724,3.040765751508696,345.75229763615744,16,6,0
SMILES_3725,2.0680024147170313,398.18106305657693,12,6,0
SMILES_3726,2.4442299651091957,348.28694028338464,15,6,0
SMILES_3727,2.653726548144434,285.5377950744967,0,3,2
SMILES_3728,4.21476909167914,281.1327939730656,6,1,3
SMILES_3729,2.7773558984037217,412.41771803072,12,1,2
SMILES_3730,4.237052611179146,355.61339257392746,13,6,0
SMILES_3731,3.8787194753319834,308.722735564252,16,9,0
SMILES_3732,3.857296045351113,295.69184428798707,15,6,3
SMILES_3733,5.081768955518959,341.43246115347466,14,9,0
SMILES_3734,1.3209136803811354,243.79815737286606,16,6,3
SMILES_3735,2.2902253405393296,398.58465807698525,1,7,0
SMILES_3736,5.644948200449354,170.89697257945596,11,2,3
SMILES_3737,2.6140252491160987,250.62521882802216,2,4,1
SMILES_3738,-1.2226855348587744,373.33273145352285,8,5,1
SMILES_3739,2.695547485278172,164.0540623974872,5,7,1
SMILES_3740,3.2024092952448746,111.23897488205995,5,7,1
SMILES_3741,-0.9256696761468162,307.56932105150884,6,9,0
SMILES_3742,5.000903459831923,96.42502146642352,7,2,0
SMILES_3743,1.929431304201597,144.14357351377663,2,3,0
SMILES_3744,3.4928446727812728,390.7912942207719,14,5,1
SMILES_3745,2.661027681983907,275.4257690873117,5,3,3
SMILES_3746,1.0674728711939379,454.25843396507827,10,9,3
SMILES_3747,1.39423779804687,155.4222790875054,2,3,1
SMILES_3748,1.5973757453586797,288.7257161241259,15,4,0
SMILES_3749,4.628507863775457,347.9501463849311,5,9,1
SMILES_3750,2.7786927178497725,159.53820838453095,10,6,2
SMILES_3751,2.21720172517238,423.811428539955,7,1,3
SMILES_3752,1.598086631114653,361.28146597992463,9,1,1
SMILES_3753,4.79422533228919,106.88554959750792,9,9,1
SMILES_3754,5.19630190878538,295.47098445496795,2,8,1
SMILES_3755,4.777115848060021,346.31480835103594,13,3,1
SMILES_3756,3.73865600873125,229.1931991766331,18,4,0
SMILES_3757,3.4347450628060674,122.41621133894235,8,2,3
SMILES_3758,1.1760932730361477,333.4150547336892,12,1,2
SMILES_3759,2.6312713099334135,565.3491540339073,8,9,0
SMILES_3760,1.9742096949803452,253.56190810107714,11,7,1
SMILES_3761,0.2617318365229354,488.30894175416506,13,3,1
SMILES_3762,4.585565128748049,209.7253413886238,4,0,1
SMILES_3763,1.9562550804115872,325.8654762011942,5,5,1
SMILES_3764,4.79391286115296,392.5827037051343,12,5,3
SMILES_3765,4.322619601140018,298.9903600834362,12,1,1
SMILES_3766,3.835076964950128,264.2717221342523,5,1,2
SMILES_3767,3.9193261076447756,387.13530256204484,13,7,0
SMILES_3768,2.0770291768894387,526.9746138323064,10,6,3
SMILES_3769,5.7867752269359976,336.07043095669576,12,1,1
SMILES_3770,3.0646881464295737,238.07277881635832,11,9,2
SMILES_3771,3.452897527678056,277.22981312883803,15,0,0
