smiles,pchembl_value,chembl_id,target_chembl_id,target_name,MW,LogP
CN(C)c1ccc(NC(=O)NCCCCCCC(=O)NO)cc1,6.68,CHEMBL227120,CHEMBL325,Serotonin 5-HT2A receptor,322.409,2.33
CN(C)c1ccc(OCCCCCCC(=O)NO)cc1,7.73,CHEMBL265479,CHEMBL325,Serotonin 5-HT2A receptor,280.368,2.587
CN(C)c1ccc([C@H]2C[C@]3(C)[C@@H](CC[C@]3(O)CCCO)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,7.046250000000001,CHEMBL1908373,CHEMBL1871,Androgen receptor,449.635,5.156
CN(C)c1ccc2c(O)cc(-c3ccccc3)nc2n1,5.765,CHEMBL102429,CHEMBL251,Adenosine A2a receptor,265.316,3.068
CN(C)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,6.51,CHEMBL272414,CHEMBL301,CDK2,358.423,1.805
CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.08,CHEMBL52015,CHEMBL203,EGFR,343.228,4.202
CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,7.76,CHEMBL53796,CHEMBL203,EGFR,344.216,3.597
CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(/C=C/C(=O)NO)cc3)cccc12,6.7,CHEMBL166496,CHEMBL325,Serotonin 5-HT2A receptor,411.483,3.225
CN(C)c1ncc2ncnc(Nc3cccc(Br)c3)c2n1,8.34,CHEMBL53777,CHEMBL203,EGFR,345.204,2.992
CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,7.6850000000000005,CHEMBL289213,CHEMBL203,EGFR,440.301,4.134
CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.49,CHEMBL340700,CHEMBL203,EGFR,404.268,2.32
CN(CCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)CCS(C)(=O)=O,6.08,CHEMBL14874,CHEMBL203,EGFR,520.655,4.698
CN(CCN(C)c1ccc(C(=O)Nc2ccccc2N)cn1)C(=O)OCc1ccccc1,6.02,CHEMBL236679,CHEMBL325,Serotonin 5-HT2A receptor,433.512,3.621
CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.59,CHEMBL341319,CHEMBL203,EGFR,374.242,2.959
CN(CCc1ccccc1)C(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21,5.6,CHEMBL301594,CHEMBL210,Beta-2 adrenergic receptor,435.549,4.144
CN(CCc1ccccc1)C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1,7.3,CHEMBL112740,CHEMBL251,Adenosine A2a receptor,440.301,3.649
CN(CCc1ccccc1)C(=O)c1cc(N)n2nc(-c3ccc(Br)o3)nc2c1,8.3,CHEMBL420307,CHEMBL251,Adenosine A2a receptor,440.301,3.649
CN(Cc1ccc(Cl)cc1)c1ccc(OCCCCCCC(=O)NO)cc1,8.7,CHEMBL217154,CHEMBL325,Serotonin 5-HT2A receptor,390.911,4.811
CN(Cc1ccccc1)Cc1ccc(-c2ccc(C(=O)NO)s2)nc1,7.46,CHEMBL217093,CHEMBL325,Serotonin 5-HT2A receptor,353.447,3.561
CN(Cc1ccncc1)c1ccc(OCCCCCCC(=O)NO)cc1,7.82,CHEMBL384714,CHEMBL325,Serotonin 5-HT2A receptor,357.454,3.553
CN(c1ccc(/C=C/C(=O)NO)cc1)S(=O)(=O)c1ccccc1,6.22,CHEMBL97387,CHEMBL325,Serotonin 5-HT2A receptor,332.381,2.03
CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,5.06,CHEMBL7775,CHEMBL203,EGFR,343.386,4.082
CN(c1ccccc1)c1nccc(-c2cnn3ncccc23)n1,4.7,CHEMBL360866,CHEMBL301,CDK2,302.341,2.954
CN(c1ccccc1)c1ncnc2ccc(N)cc12,5.08,CHEMBL136492,CHEMBL203,EGFR,250.305,2.98
CN(c1ccccc1)c1ncnc2ccc(N/N=N/Cc3ccccn3)cc12,5.03,CHEMBL137635,CHEMBL203,EGFR,369.432,4.772
CN(c1ccccn1)S(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.25,CHEMBL1964253,CHEMBL301,CDK2,463.544,3.922
CN1C(=O)C2C=CC1[C@@H]1C(=O)N(c3ccc([N+](=O)[O-])c4ccccc34)C(=O)[C@H]21,5.9,CHEMBL183173,CHEMBL1871,Androgen receptor,377.356,1.88
CN1C(=S)C(C(=O)Nc2ccccc2)c2ccccc21,6.0,CHEMBL62176,CHEMBL203,EGFR,282.368,3.186
CN1C(=S)C(CCC(=O)O)c2ccccc21,5.17,CHEMBL309765,CHEMBL203,EGFR,235.308,2.412
CN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2,5.76,CHEMBL310310,CHEMBL217,Dopamine D2 receptor,341.882,5.071
CN1C2CCC1CC(OC1c3ccccc3Cc3ccccc31)C2,6.17,CHEMBL320114,CHEMBL217,Dopamine D2 receptor,319.448,4.322
CN1CCC(NC2=Nc3cccnc3Nc3ccc(Cl)cc32)CC1,5.96,CHEMBL356149,CHEMBL217,Dopamine D2 receptor,341.846,3.554
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H](O)C1,6.66,CHEMBL418203,CHEMBL301,CDK2,401.846,3.305
CN1CCC(c2c(O)cc(O)c3c(=O)cc(Oc4ccccc4Cl)oc23)C(O)C1,5.68,CHEMBL326275,CHEMBL301,CDK2,417.845,3.43
CN1CCC(c2c(O)cc(O)c3c(=O)cc(SC(C)(C)C)oc23)C(O)C1,5.97,CHEMBL112582,CHEMBL301,CDK2,379.478,2.875
CN1CCC(c2c(O)cc(O)c3c(=O)cc(Sc4ccccc4)oc23)C(O)C1,5.18,CHEMBL112050,CHEMBL301,CDK2,399.468,3.135
CN1CCC(c2c(O)cc(O)c3c(=O)cc(Sc4ccccc4Cl)oc23)C(O)C1,5.68,CHEMBL113544,CHEMBL301,CDK2,433.913,3.789
CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccc(N4CCN(C)CC4)cc2)C3=O)CC1,5.53,CHEMBL46181,CHEMBL301,CDK2,449.551,3.275
CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccc(S(N)(=O)=O)cc2)C3=O)CC1,7.52,CHEMBL48362,CHEMBL301,CDK2,430.482,2.171
CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccc([N+](=O)[O-])cc2)C3=O)CC1,6.510000000000001,CHEMBL45477,CHEMBL301,CDK2,396.399,3.431
CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccccc2)C3=O)CC1,5.89,CHEMBL51709,CHEMBL301,CDK2,351.402,3.523
CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccccc2Cl)C3=O)CC1,5.400000000000001,CHEMBL48614,CHEMBL301,CDK2,385.847,4.177
CN1CCCN(C2=Nc3cccnc3Nc3ccc(Cl)cc32)CC1,4.72,CHEMBL148042,CHEMBL217,Dopamine D2 receptor,341.846,3.508
CN1CCC[C@@H](c2cccc(C#N)c2)C1,5.98,CHEMBL90662,CHEMBL217,Dopamine D2 receptor,200.285,2.367
CN1CCN(C(=O)N2CCC(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)CC2)CC1,5.28,CHEMBL245534,CHEMBL301,CDK2,453.978,3.522
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,7.081,CHEMBL42,CHEMBL217,Dopamine D2 receptor,326.831,3.723
CN1CCN(C2=Nc3ccccc3Nc3ccc(Cl)cc32)CC1,7.47,CHEMBL415300,CHEMBL217,Dopamine D2 receptor,326.831,3.723
CN1CCN(C2=Nc3ccccc3Nc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,6.85,CHEMBL72292,CHEMBL217,Dopamine D2 receptor,440.447,3.298
CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1,7.66,CHEMBL100454,CHEMBL217,Dopamine D2 receptor,328.441,2.623
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,7.27,CHEMBL831,CHEMBL217,Dopamine D2 receptor,327.815,3.771
CN1CCN(C2=Nc3cccnc3Nc3ccc(Cl)cc32)CC1,5.65,CHEMBL63576,CHEMBL217,Dopamine D2 receptor,327.819,3.118
CN1CCN(CCC(=O)NS(=O)(=O)c2ccc(Nc3nc(N)n(C(=O)c4c(F)cccc4F)n3)cc2)CC1,6.58,CHEMBL210765,CHEMBL301,CDK2,548.576,1.013
CN1CCN(CCCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,5.35,CHEMBL106232,CHEMBL203,EGFR,489.451,4.132
CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,6.68,CHEMBL104244,CHEMBL203,EGFR,475.424,3.742
CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1,8.31,CHEMBL340484,CHEMBL203,EGFR,456.392,3.58
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,5.06,CHEMBL299194,CHEMBL203,EGFR,461.397,3.352
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC(C)(C)C)nc3n2)CC1,6.82,CHEMBL57347,CHEMBL203,EGFR,545.519,4.968
CN1CCN(CCOc2cc(F)c(C(=O)c3c(N)nc4ccc(C(=O)c5c(Cl)cccc5Cl)cn34)c(F)c2)CC1,6.09,CHEMBL186396,CHEMBL301,CDK2,588.442,4.59
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,5.0,CHEMBL217092,CHEMBL301,CDK2,542.036,3.94
CN1CCN(c2c3c(nc(N)n4nc(-c5ccco5)nc34)nn2C)CC1,6.81,CHEMBL21541,CHEMBL251,Adenosine A2a receptor,353.39,0.605
CN1CCN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,5.7,CHEMBL164401,CHEMBL210,Beta-2 adrenergic receptor,495.605,2.62
CN1CCN(c2nc3ccccc3c(Cl)c2Sc2ccccc2)CC1,7.51,CHEMBL15242,CHEMBL217,Dopamine D2 receptor,369.921,4.791
CN1CCOc2c(C(=O)NC[C@@H]3CCCN3CCc3ccccc3)cc(Cl)cc21,6.1,CHEMBL281363,CHEMBL217,Dopamine D2 receptor,413.949,3.606
CN1CCOc2c(C(=O)NC[C@H]3CCCN3CCc3ccccc3)cc(Cl)cc21,7.24,CHEMBL279937,CHEMBL217,Dopamine D2 receptor,413.949,3.606
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,4.890000000000001,CHEMBL428690,CHEMBL203,EGFR,401.846,3.305
CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,6.05,CHEMBL62,CHEMBL217,Dopamine D2 receptor,287.79,3.665
CN1CCc2cc(Cl)c(O)cc2[C@@H]1Cc1ccccc1,6.84,CHEMBL64117,CHEMBL217,Dopamine D2 receptor,287.79,3.817
CN1CCc2cc(Cl)c(O)cc2[C@@H]1c1ccccc1,5.73,CHEMBL303993,CHEMBL217,Dopamine D2 receptor,273.763,3.623
CN1CCc2cc(Cl)c(O)cc2[C@H](c2ccccc2)C1,7.7,CHEMBL63321,CHEMBL217,Dopamine D2 receptor,287.79,3.665
CN1CCc2cc(Cl)c(O)cc2[C@H]1c1ccccc1,4.72,CHEMBL293158,CHEMBL217,Dopamine D2 receptor,273.763,3.623
CN1CCc2cc3c(C(F)(F)F)cc(=O)n(C)c3cc21,6.745,CHEMBL162103,CHEMBL1871,Androgen receptor,282.265,2.55
CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)[C@@H]3N,5.65,CHEMBL27251,CHEMBL217,Dopamine D2 receptor,262.356,2.8
CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)[C@H]3N,6.58,CHEMBL281048,CHEMBL217,Dopamine D2 receptor,262.356,2.8
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,7.58,CHEMBL53,CHEMBL217,Dopamine D2 receptor,267.328,2.85
CN1Cc2cc(Cl)c(O)cc2[C@H](c2ccccc2)C1,6.58,CHEMBL302393,CHEMBL217,Dopamine D2 receptor,273.763,3.623
CN1c2cc3c(cc2CCC1(C)C)c(C(F)(F)F)cc(=O)n3C,7.744999999999999,CHEMBL435651,CHEMBL1871,Androgen receptor,324.346,3.718
CN1c2cc3c(cc2[C@@]2(C)CCCC[C@@H]12)c(C(F)(F)F)cc(=O)n3C,7.145,CHEMBL163143,CHEMBL1871,Androgen receptor,350.384,4.207
CN1c2cc3c(cc2[C@H]2CCCC(C)(C)[C@H]21)c(C(F)(F)F)cc(=O)n3C,7.4,CHEMBL163142,CHEMBL1871,Androgen receptor,364.411,4.669
CN1c2cc3c(cc2[C@H]2CCCC[C@H]21)c(C(F)(F)F)cc(=O)n3C,7.720000000000001,CHEMBL161892,CHEMBL1871,Androgen receptor,336.357,4.033
CN1c2cc3nc(Br)cc(C(F)(F)F)c3cc2CCC1(C)C,6.755,CHEMBL133167,CHEMBL1871,Androgen receptor,373.216,5.177
CN1c2cc3nc(C#N)cc(C(F)(F)F)c3cc2CCC1(C)C,7.21,CHEMBL132427,CHEMBL1871,Androgen receptor,319.33,4.286
CN1c2cc3nc(Cl)cc(C(F)(F)F)c3cc2CCC1(C)C,6.5649999999999995,CHEMBL133289,CHEMBL1871,Androgen receptor,328.765,5.068
CN1c2cc3nc(F)cc(C(F)(F)F)c3cc2CCC1(C)C,6.89,CHEMBL133465,CHEMBL1871,Androgen receptor,312.31,4.554
CN1c2cc3nccc(C(F)(F)F)c3cc2CCC1(C)C,6.14,CHEMBL132609,CHEMBL1871,Androgen receptor,294.32,4.415
CNC(=O)CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,5.5,CHEMBL138753,CHEMBL2034,Glucocorticoid receptor,378.472,4.539
CNC(=O)CN1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,6.91,CHEMBL245336,CHEMBL301,CDK2,398.898,2.901
CNC(=O)CN1CCC[C@@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,6.21,CHEMBL392615,CHEMBL301,CDK2,398.898,2.901
CNC(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21,5.14,CHEMBL54885,CHEMBL210,Beta-2 adrenergic receptor,331.397,2.189
CNC(=O)NC(c1ccc(F)cc1)c1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,5.82,CHEMBL405245,CHEMBL210,Beta-2 adrenergic receptor,645.717,3.956
CNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,6.4,CHEMBL13398,CHEMBL210,Beta-2 adrenergic receptor,514.604,2.516
CNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,5.1,CHEMBL106746,CHEMBL210,Beta-2 adrenergic receptor,469.567,2.499
CNC(=O)[C@H]1OC(n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@](C)(O)[C@@H]1O,5.81,CHEMBL605034,CHEMBL251,Adenosine A2a receptor,524.319,0.798
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.27,CHEMBL431733,CHEMBL251,Adenosine A2a receptor,544.737,1.062
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,6.9275,CHEMBL119709,CHEMBL251,Adenosine A2a receptor,510.292,0.408
CNC(=O)[C@H]1S[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.8,CHEMBL203357,CHEMBL251,Adenosine A2a receptor,344.784,-0.856
CNC(=O)[C@H]1S[C@@H](n2cnc3c(NC)nc(Cl)nc32)[C@H](O)[C@@H]1O,7.7,CHEMBL201706,CHEMBL251,Adenosine A2a receptor,358.811,-0.397
CNC(=O)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.65,CHEMBL200732,CHEMBL251,Adenosine A2a receptor,560.805,1.778
CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,5.403333333333333,CHEMBL342929,CHEMBL203,EGFR,438.578,4.189
CNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,4.89,CHEMBL135861,CHEMBL203,EGFR,504.31,0.643
CNC(=O)c1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,5.376666666666666,CHEMBL137422,CHEMBL203,EGFR,532.364,0.663
CNC(=O)c1ccc(NS(C)(=O)=O)c(C)c1N(Cc1ccccc1)Cc1ccccc1,4.85,CHEMBL71113,CHEMBL2034,Glucocorticoid receptor,437.565,3.933
CNC(=S)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,4.9,CHEMBL337035,CHEMBL203,EGFR,539.661,4.571
CNCC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,5.57,CHEMBL393861,CHEMBL301,CDK2,398.898,2.901
CNCCN(C)C(=O)c1cc(Sc2cnc(Nc3cccc(Br)n3)s2)ccc1C,6.75,CHEMBL254269,CHEMBL301,CDK2,492.468,4.795
CNS(=O)(=O)Cc1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,7.58,CHEMBL1964256,CHEMBL301,CDK2,400.485,2.751
CNS(=O)(=O)Cc1ccc(N/N=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.24,CHEMBL1234086,CHEMBL301,CDK2,401.473,2.114
CNS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=N)NC3=O)o2)cc1,6.92,CHEMBL233553,CHEMBL301,CDK2,363.42,1.993
CNS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.25,CHEMBL1964245,CHEMBL301,CDK2,386.458,2.61
CNS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,6.25,CHEMBL1234085,CHEMBL301,CDK2,329.381,2.0
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCNC3=O)C(=O)N2,8.05,CHEMBL294884,CHEMBL301,CDK2,372.406,0.701
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,8.4,CHEMBL60541,CHEMBL301,CDK2,373.39,1.128
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7.0,CHEMBL388978,CHEMBL203,EGFR,466.541,4.354
CN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,8.05,CHEMBL419792,CHEMBL217,Dopamine D2 receptor,203.245,0.474
CN[C@@H]1Cc2cccc3ncn(c23)C1,6.45,CHEMBL348285,CHEMBL217,Dopamine D2 receptor,187.246,1.18
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,6.7,CHEMBL337026,CHEMBL203,EGFR,480.524,3.994
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,7.77,CHEMBL338049,CHEMBL203,EGFR,482.54,3.845
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)[C@H](O)NC4=O,6.58,CHEMBL338155,CHEMBL203,EGFR,482.54,3.845
CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.82,CHEMBL53753,CHEMBL203,EGFR,330.189,3.573
CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.845,CHEMBL54400,CHEMBL203,EGFR,330.189,3.573
CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,8.85,CHEMBL127082,CHEMBL203,EGFR,265.32,3.119
CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,8.4,CHEMBL92812,CHEMBL203,EGFR,329.201,4.178
CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.96,CHEMBL50344,CHEMBL203,EGFR,329.201,4.178
CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.105,CHEMBL53156,CHEMBL203,EGFR,330.189,3.573
CNc1cccc(C2Oc3cccc(OC)c3-c3ccc(NS(C)(=O)=O)cc32)c1,7.195,CHEMBL417202,CHEMBL2034,Glucocorticoid receptor,410.495,4.257
CNc1nc(C#CC(O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.56,CHEMBL2092786,CHEMBL251,Adenosine A2a receptor,411.418,-0.435
CNc1nc(C#C[C@@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.79,CHEMBL261453,CHEMBL251,Adenosine A2a receptor,411.418,-0.435
CNc1nc(C#C[C@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.81,CHEMBL410115,CHEMBL251,Adenosine A2a receptor,411.418,-0.435
CNc1nc(C#Cc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.07,CHEMBL574597,CHEMBL251,Adenosine A2a receptor,381.392,-0.121
CNc1nc(C)c(-c2ccnc(Nc3ccc(O)cc3)n2)s1,7.16,CHEMBL47590,CHEMBL301,CDK2,313.386,3.399
CNc1nc(C)c(-c2ccnc(Nc3cccc(O)c3)n2)s1,6.96,CHEMBL44119,CHEMBL301,CDK2,313.386,3.399
CNc1nc(C)c(-c2ccnc(Nc3cccc([N+](=O)[O-])c3)n2)s1,6.1,CHEMBL46429,CHEMBL301,CDK2,342.384,3.602
CNc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cs1,4.8,CHEMBL1089052,CHEMBL210,Beta-2 adrenergic receptor,411.531,2.627
CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,8.27,CHEMBL407641,CHEMBL217,Dopamine D2 receptor,287.82,1.645
CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.12,CHEMBL107472,CHEMBL203,EGFR,335.194,3.344
CNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,8.32,CHEMBL299622,CHEMBL203,EGFR,331.177,2.968
CNc1ncc2ncnc(Nc3cccc(C)c3)c2n1,8.37,CHEMBL52591,CHEMBL203,EGFR,266.308,2.514
CNc1ncc2ncnc(Nc3ccccc3)c2n1,7.89,CHEMBL53310,CHEMBL203,EGFR,252.281,2.205
COC(=O)/C=C/CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,6.859999999999999,CHEMBL46329,CHEMBL2034,Glucocorticoid receptor,405.494,5.522
COC(=O)C(Cc1cccc(C[C@H](NC(C)=O)C(=O)O)c1)NC(=O)[C@@H](N)CCCCCC(=O)NO,4.4,CHEMBL227722,CHEMBL325,Serotonin 5-HT2A receptor,494.545,-0.198
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],4.65,CHEMBL193,CHEMBL251,Adenosine A2a receptor,346.339,2.176
COC(=O)CCCCC[C@H](NC(=O)Cc1c(C)[nH]c2ccc(OC)cc12)C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,6.82,CHEMBL385550,CHEMBL325,Serotonin 5-HT2A receptor,622.766,6.143
COC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)OC)[nH]c2ccccc12,4.68,CHEMBL79808,CHEMBL203,EGFR,468.6,5.66
COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.245000000000001,CHEMBL39715,CHEMBL203,EGFR,454.328,4.222
COC(=O)CN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.89,CHEMBL444337,CHEMBL203,EGFR,538.604,4.239
COC(=O)COc1ccc(C[C@@H](C)NC[C@H](O)c2cccc(Cl)c2)cc1,8.49,CHEMBL38486,CHEMBL210,Beta-2 adrenergic receptor,377.868,3.146
COC(=O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,4.46,CHEMBL79621,CHEMBL203,EGFR,472.613,5.528
COC(=O)Cc1c(SSc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,4.48,CHEMBL83837,CHEMBL203,EGFR,468.6,4.9
COC(=O)Cc1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,6.48,CHEMBL108979,CHEMBL217,Dopamine D2 receptor,436.964,5.746
COC(=O)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.62,CHEMBL130049,CHEMBL203,EGFR,524.577,4.833
COC(=O)NC(c1ccc(F)cc1)c1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,5.27,CHEMBL33155,CHEMBL210,Beta-2 adrenergic receptor,646.701,4.383
COC(=O)NCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,8.0,CHEMBL398420,CHEMBL325,Serotonin 5-HT2A receptor,375.428,4.044
COC(=O)NCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,8.0,CHEMBL400721,CHEMBL325,Serotonin 5-HT2A receptor,381.457,4.106
COC(=O)N[C@@H](CCCCCS)C(=O)NC1CCCC1,5.63,CHEMBL236128,CHEMBL325,Serotonin 5-HT2A receptor,302.44,2.26
COC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,6.37,CHEMBL13389,CHEMBL210,Beta-2 adrenergic receptor,515.588,2.943
COC(=O)[C@@H]1Cc2cccc(c2)C[C@H](NC(C)=O)C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)N1,7.8100000000000005,CHEMBL388195,CHEMBL325,Serotonin 5-HT2A receptor,476.53,-0.112
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCCC(=O)NO)NC(=O)[C@H](C)NC(C)=O,6.76,CHEMBL227663,CHEMBL325,Serotonin 5-HT2A receptor,478.546,0.352
COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,5.05,CHEMBL131653,CHEMBL203,EGFR,289.287,2.202
COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1OC,5.02,CHEMBL129930,CHEMBL203,EGFR,303.314,2.505
COC(=O)c1cc(NCc2cccc(O)c2)ccc1O,4.68,CHEMBL423159,CHEMBL203,EGFR,273.288,2.497
COC(=O)c1cc(NCc2ccccc2O)ccc1O,4.7,CHEMBL132907,CHEMBL203,EGFR,273.288,2.497
